Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
10-06-2013,0.4,EQ,1518.95,1525.05,1544.7,1519.1,1529.15,1525.05,1532.04,1680215,2.57E+14,49431,1208995,0.7195
11-06-2013,0.4,EQ,1525.05,1530.2,1542,1492,1494.85,1501.55,1518.72,1102734,1.67E+14,50255,683461,0.6198
12-06-2013,0.4,EQ,1501.55,1494.1,1495.1,1462.05,1470.85,1468.1,1472.95,2402977,3.54E+14,40672,2098252,0.8732
13-06-2013,0.4,EQ,1468.1,1460,1464,1435.1,1439,1445.65,1449.19,1575671,2.28E+14,37679,1355224,0.8601
14-06-2013,0.4,EQ,1445.65,1448,1457.25,1431,1454,1450.7,1445.98,1552998,2.25E+14,50954,1248783,0.8041
17-06-2013,0.4,EQ,1450.7,1453,1465,1428,1451.8,1452.45,1445.11,1292081,1.87E+14,33543,986922,0.7638
18-06-2013,0.4,EQ,1452.45,1455,1460,1440.15,1442.05,1443.8,1446.82,1145764,1.66E+14,35144,835162,0.7289
19-06-2013,0.4,EQ,1443.8,1454.9,1454.9,1423.55,1424.25,1427.7,1431.67,1069894,1.53E+14,54286,749250,0.7003
20-06-2013,0.4,EQ,1427.7,1421,1433.15,1399.1,1399.1,1404.5,1420.04,2086439,2.96E+14,99552,1430840,0.6858
21-06-2013,0.4,EQ,1404.5,1408.8,1431.85,1408,1422,1422.25,1421.39,1424112,2.02E+14,51685,1016124,0.7135
24-06-2013,0.4,EQ,1422.25,1415,1434.1,1400.1,1412.9,1410.7,1418.87,944582,1.34E+14,51312,611939,0.6478
25-06-2013,0.4,EQ,1410.7,1413.5,1427.1,1380.7,1391,1392.3,1413.83,930274,1.32E+14,53885,619250,0.6657
26-06-2013,0.4,EQ,1392.3,1396.9,1447.75,1381.05,1446,1437.7,1422.62,1163244,1.65E+14,55304,681566,0.5859
27-06-2013,0.4,EQ,1437.7,1447.8,1497,1442,1485,1491.9,1472.05,1910339,2.81E+14,65973,958494,0.5017
28-06-2013,0.4,EQ,1491.9,1495,1524.3,1458.2,1521,1518.15,1499.03,2408548,3.61E+14,123933,1659939,0.6892
01-07-2013,0.4,EQ,1518.15,1512,1516.7,1483.4,1489,1492.35,1495.42,677326,1.01E+14,36062,379248,0.5599
02-07-2013,0.4,EQ,1492.35,1493.1,1508.5,1486.65,1500,1500.55,1497.24,828621,1.24E+14,28099,579089,0.6989
